dt,VitesseOrientation,posX,PosY,batterie
503.422,78.4077,35.8144,28084.7,29943.1,60.5587
503.522,79.4077,35.5748,28097.4,29960.7,60.544
503.622,80,35.4051,28110.2,29978.7,60.5292
503.722,80,35.1278,28123.1,29996.8,60.5144
503.822,80,34.8331,28135.9,30015,60.4995
503.922,80,35.4757,28148.6,30033.2,60.4847
504.022,80,34.7145,28161.5,30051.3,60.4699
504.122,80,33.2309,28174.1,30069.6,60.4551
504.222,80,33.3444,28186.3,30088.2,60.4403
504.322,80,33.1056,28198.5,30106.7,60.4255
504.422,80,32.8857,28210.7,30125.3,60.4107
504.522,80,32.7788,28222.7,30144,60.3958
504.622,80,32.522,28234.8,30162.7,60.381
504.722,80,32.2439,28246.7,30181.4,60.3662
504.822,80,31.9523,28258.6,30200.2,60.3514
504.922,80,31.6358,28270.3,30219.1,60.3366
505.022,80,31.3263,28282,30238,60.3218
505.122,80,31.0207,28293.5,30257,60.307
505.222,80,30.7165,28305,30276,60.2921
505.322,80,30.4149,28316.3,30295.1,60.2773
505.422,80,30.1113,28327.6,30314.3,60.2625
505.522,80,29.8038,28338.7,30333.5,60.2477
505.622,80,29.4914,28349.8,30352.8,60.2329
505.722,80,29.1731,28360.7,30372.1,60.2181
505.822,80,28.8487,28371.6,30391.5,60.2033
505.922,80,28.518,28382.3,30411,60.1884
506.022,80,29.4902,28392.9,30430.5,60.1736
506.122,80,27.1731,28403.8,30449.9,60.1588
506.222,80,27.2066,28414,30469.6,60.144
506.322,80,28.4293,28424.1,30489.4,60.1292
506.422,80,25.6495,28434.7,30508.9,60.1144
506.522,80,26.0394,28444.3,30529,60.0995
506.622,80,27.3905,28454.1,30548.9,60.0847
506.722,80,24.3594,28464.3,30568.7,60.0699
506.822,80,24.8962,28473.5,30588.9,60.0551
506.922,80,24.6542,28482.8,30609.1,60.0403
507.022,80,23.6756,28492.1,30629.3,60.0255
507.122,80,23.8278,28501,30649.6,60.0107
507.222,80,23.2659,28510,30669.9,59.9958
507.322,80,22.6047,28518.8,30690.4,59.981
507.422,80,22.177,28527.3,30710.9,59.9662
507.522,80,21.2991,28535.7,30731.5,59.9514
507.622,80,20.4543,28543.8,30752.2,59.9366
507.722,80,19.5958,28551.6,30773,59.9218
507.822,80,18.4626,28559,30793.9,59.907
507.922,80,17.3322,28566,30815,59.8921
508.022,80.7451,15.9794,28572.7,30836.2,59.8772
508.122,81.455,14.1841,28578.8,30857.8,59.8621
508.222,80.8916,11.8831,28584.4,30879.7,59.8471
508.322,80.3306,8.11901,28589,30901.7,59.8322
508.422,79.7723,14.3408,28592.2,30923.8,59.8175
508.522,79.2172,-35.1562,28597.7,30945.3,59.8028
508.622,80,1196.03,28585,30963.2,59.788
508.722,80,598.587,28605,30953.5,59.7732
508.822,80,-614.252,28586,30941.9,59.7584
508.922,80,-204.186,28607.4,30935.9,59.7435
509.022,80,-56.9814,28616.5,30915.6,59.7287
509.122,80,-14.8633,28597.8,30927.7,59.7139
509.222,80,-1.91599,28592.1,30949.2,59.6991
509.322,80,24.2175,28591.4,30971.4,59.6843
509.422,80,36.7785,28600.5,30991.7,59.6695
509.522,80,62.5483,28613.8,31009.5,59.6547
509.622,80,52.9344,28633.5,31019.7,59.6398
509.722,80,82.9479,28651.3,31033.1,59.625
509.822,80,73.3085,28673.3,31035.8,59.6102
509.922,80,60.8051,28694.6,31042.2,59.5954
510.022,80,51.4166,28714,31053.1,59.5806
510.122,80,28.943,28731.4,31066.9,59.5658
510.222,79.4484,40.3237,28742.1,31086.4,59.5511
510.322,78.9007,7.60876,28756.4,31103.2,59.5364
510.422,77.1565,17.0778,28759.3,31124.9,59.5222
510.522,75.4879,31.6195,28765.6,31145.4,59.5082
510.622,73.8924,73.2703,28776.6,31163.3,59.4945
510.722,72.3671,207.79,28796.3,31169.2,59.4811
510.822,70.9094,125.497,28786.9,31151.4,59.468
510.922,69.5168,548.419,28802.9,31140,59.4551
511.022,68.1868,488.324,28800.1,31120.8,59.4425
511.122,66.9171,292.595,28815,31109.1,59.4301
511.222,65.7055,498.538,28797.8,31116.2,59.4179
511.322,64.5496,-1255.58,28809.9,31102.6,59.4059
511.422,63.4473,-533.071,28808.5,31084.7,59.3942
511.522,62.3966,-150.906,28806.4,31067.2,59.3826
511.622,61.3956,-103.679,28798,31052,59.3713
511.722,60.4422,-49.8995,28781.4,31048,59.3601
511.822,59.5346,41.047,28768.5,31058.8,59.3491
511.922,58.5346,101.71,28779.4,31071.3,59.3382
512.022,57.5346,47.1119,28795.3,31068,59.3276
512.122,56.5346,143.943,28807,31078.9,59.3171
512.222,55.5346,37.4485,28816.3,31066.2,59.3068
512.322,54.5346,-52.9502,28825.7,31078.4,59.2967
512.422,53.5346,-17.5444,28813.6,31087.6,59.2868
512.522,52.5346,-94.6517,28809.1,31101.7,59.2771
512.622,51.5346,-106.669,28794.5,31100.6,59.2675
512.722,50.5346,-22.1692,28780.8,31096.4,59.2582
512.822,50,-38.8708,28775.5,31109.4,59.2489
512.922,50,102.845,28766.8,31120.3,59.2396
513.022,50,167.511,28780.4,31117.2,59.2304
513.122,50,175.572,28783.4,31103.6,59.2211
513.222,50,258.935,28784.4,31089.8,59.2119
513.322,50,-34.2132,28770.8,31087.1,59.2026
513.422,50,-94.3016,28763,31098.6,59.1934
513.522,50,-55.6327,28749.1,31097.5,59.1841
513.622,50,70.9466,28737.7,31105.4,59.1748
513.722,50,44.374,28750.8,31109.9,59.1656
513.822,50,118.39,28760.5,31119.8,59.1563
513.922,50,206.399,28772.7,31113.2,59.1471
514.022,50,102.102,28766.6,31100.8,59.1378
514.122,50,108.233,28780.1,31097.9,59.1285
514.221,50,-63.3372,28793.3,31093.5,59.1193
514.321,50,-29.1899,28780.9,31099.8,59.11
514.421,50,-105.724,28774.1,31111.9,59.1008
514.521,50,-144.907,28760.8,31108.1,59.0915
514.621,50,-57.4482,28752.8,31096.8,59.0822
514.721,50,88.7626,28741.1,31104.2,59.073
514.821,50,240.869,28755,31104.5,59.0637
514.921,50,106.508,28742.8,31097.8,59.0545
515.021,50,68.9922,28756.2,31093.8,59.0452
515.121,50,130.767,28769.1,31098.8,59.0359
515.221,50,50.0417,28779.6,31089.7,59.0267
515.321,50,48.8247,28790.3,31098.7,59.0174
515.421,50,-75.4973,28800.7,31107.8,59.0082
515.521,50,-112.027,28787.3,31111.3,58.9989
515.621,50,-115.013,28774.4,31106.1,58.9896
515.721,50,-43.3316,28761.8,31100.2,58.9804
515.821,50,-139.405,28752.3,31110.3,58.9711
515.921,50,230.991,28743.3,31099.8,58.9619
516.021,50,175.357,28732.5,31091,58.9526
516.121,50,197.864,28733.6,31077.2,58.9434
516.221,50,88.963,28729.3,31064,58.9341
516.321,50,62.0916,28743.2,31064.2,58.9248
516.421,50,6.46912,28755.5,31070.7,58.9156
516.521,50,5.35932,28757.1,31084.5,58.9063
516.621,50,-14.6001,28758.4,31098.3,58.8971
516.721,50,-15.924,28754.9,31111.8,58.8878
516.821,50,38.9034,28751,31125.1,58.8785
516.921,50,80.5035,28759.8,31135.9,58.8693
517.021,50,148.435,28773.5,31138.2,58.86
517.121,50,203.132,28780.7,31126.4,58.8508
517.221,50,219.73,28775.3,31113.6,58.8415
517.321,50,208.957,28766.4,31102.9,58.8322
517.421,50,-176.173,28759.7,31090.8,58.823
517.521,50,-134.312,28758.8,31076.9,58.8137
517.621,50,-35.0063,28748.8,31067.2,58.8045
517.721,50,3.53611,28740.8,31078.6,58.7952
517.821,50,-13.2279,28741.7,31092.5,58.7859
517.921,50,12.5187,28738.5,31106,58.7767
518.021,50,95.8094,28741.5,31119.6,58.7674
518.121,50,107.022,28755.4,31118.1,58.7582
518.221,50,140.164,28768.6,31114.1,58.7489
518.32,50,90.7524,28777.5,31103.4,58.7396
518.42,50,94.0688,28791.4,31103.2,58.7304
518.52,50,73.4944,28805.3,31102.3,58.7211
518.62,50,-182.911,28818.6,31106.2,58.7119
518.72,50,-203.404,28819.3,31092.3,58.7026
518.82,50,-80.6355,28824.8,31079.6,58.6934
518.92,50,-267.482,28811.1,31081.8,58.6841
519.02,50,-64.545,28825,31081.2,58.6748
519.12,50,-36.806,28812.4,31087.2,58.6656
519.22,50,47.8996,28804.1,31098.3,58.6563
519.32,50,15.3724,28814.4,31107.6,58.6471
519.42,50,-18.9273,28818.1,31121,58.6378
519.52,50,5.14655,28813.6,31134.2,58.6285
519.62,50,-121.51,28814.8,31148,58.6193
519.72,50,-189.502,28803,31140.7,58.61
519.82,50,1742.17,28805.3,31127,58.6008
519.92,50,693.675,28793.5,31134.4,58.5915
520.02,50,403.006,28787.4,31146.9,58.5822
520.12,49.1364,-1437.41,28796.9,31157,58.5731
520.22,48.3151,1153.23,28797.5,31170.7,58.5642
520.32,48.774,-343.252,28810.3,31174.5,58.5552
520.42,49.237,-99.043,28814.2,31187.5,58.546
520.52,49.7034,4.63327,28800.7,31185.4,58.5368
520.62,50.1726,44.8492,28801.8,31199.1,58.5275
520.72,50.644,65.0393,28811.7,31209,58.5182
520.82,51.1169,69.866,28824.4,31214.9,58.5087
520.92,51.5908,71.7209,28837.7,31219.8,58.4991
521.02,52.0651,80.0895,28851.4,31224.3,58.4895
521.12,52.5394,78.6383,28865.6,31226.8,58.4798
521.22,53.0132,76.6423,28879.9,31229.7,58.47
521.32,53.486,77.2307,28894.2,31233.1,58.4601
521.42,53.9574,77.5851,28908.7,31236.4,58.4501
521.52,54.427,77.9777,28923.4,31239.6,58.44
521.62,54.8946,77.9962,28938.2,31242.7,58.4298
521.72,55.3596,77.266,28953.1,31245.9,58.4196
521.82,55.8218,78.8614,28968.1,31249.3,58.4092
521.92,56.281,78.8713,28983.3,31252.3,58.3988
522.02,56.7367,78.1412,28998.6,31255.3,58.3883
522.12,57.1889,78.8766,29014,31258.6,58.3777
522.22,57.6372,79.4694,29029.6,31261.6,58.367
522.32,58.0814,79.7763,29045.4,31264.6,58.3563
522.419,58.5213,81.2277,29061.3,31267.4,58.3454
522.519,58.9567,79.9902,29077.3,31269.9,58.3345
522.619,59.3875,81.7207,29093.4,31272.7,58.3235
522.719,59.8135,80.5454,29109.8,31275.1,58.3125
522.819,60.2345,82.1988,29126.2,31277.8,58.3013
522.919,60.6504,81.0824,29142.7,31280.1,58.2901
523.019,61.0612,82.8935,29159.4,31282.7,58.2788
523.119,61.4667,81.7162,29176.2,31284.8,58.2674
523.219,61.8668,83.6112,29193.1,31287.3,58.2559
523.319,62.2614,83.6603,29210.2,31289.2,58.2444
523.419,62.6504,82.5694,29227.4,31291.1,58.2328
523.519,63.0339,84.6577,29244.6,31293.4,58.2211
523.619,63.4117,83.3413,29262.1,31295,58.2094
523.719,63.7838,85.2208,29279.6,31297,58.1976
523.819,64.1502,83.9201,29297.2,31298.5,58.1857
523.919,64.5108,84.9396,29314.9,31300.4,58.1737
524.019,64.8656,85.287,29332.8,31302,58.1617
524.119,65.2146,85.9421,29350.7,31303.5,58.1496
524.219,65.5578,87.8335,29368.8,31304.7,58.1375
524.319,65.8952,85.9593,29387,31305.4,58.1253
524.419,66.2268,86.8462,29405.3,31306.7,58.113
524.519,66.5526,89.1242,29423.6,31307.7,58.1007
524.619,66.8726,88.4421,29442.1,31308,58.0883
524.719,67.1869,86.9984,29460.7,31308.5,58.0759
524.819,67.4954,90.3505,29479.3,31309.5,58.0634
524.919,67.7983,89.7148,29498.1,31309.4,58.0508
525.019,68.0955,88.1657,29516.9,31309.5,58.0382
525.119,68.387,92.0035,29535.8,31310.1,58.0256
525.219,68.673,91.3276,29554.8,31309.4,58.0128
525.319,68.9534,91.7342,29573.9,31309,58.0001
525.419,69.2283,93.1068,29593,31308.4,57.9873
525.519,69.4978,92.8302,29612.2,31307.4,57.9744
525.619,69.7619,93.6239,29631.5,31306.4,57.9615
525.719,70.0206,91.5568,29650.8,31305.2,57.9485
525.819,71.0206,96.5882,29670.3,31304.6,57.9353
525.919,72.0206,97.0929,29689.9,31302.4,57.922
526.019,73.0206,93.9576,29709.7,31299.9,57.9085
526.119,73.274,104.121,29730,31298.5,57.8949
526.219,73.5223,102.778,29749.7,31293.5,57.8813
526.319,72.5323,104.432,29769.6,31289,57.8679
526.419,71.5782,115.641,29789.1,31284,57.8546
526.518,70.6589,110.805,29807.1,31275.4,57.8415
526.618,71.6589,126.819,29825.4,31268.4,57.8283
526.718,72.6589,400.989,29841.3,31256.5,57.8148
526.818,73.6589,-536.211,29854.6,31271.7,57.8012
526.918,74.6589,-209.312,29853.2,31251.3,57.7873
527.018,75.6589,-73.3885,29863.4,31233.2,57.7733
527.118,76.6589,-13.3841,29843.2,31239.2,57.7591
527.218,77.6589,12.1822,29838.3,31260,57.7447
527.318,78.6589,19.1071,29842.9,31281,57.7302
527.418,79.6589,33.9363,29850,31301.7,57.7154
527.518,80,37.2443,29862.4,31320.1,57.7006
527.618,80,35.7859,29875.8,31337.7,57.6858
527.718,80,34.2008,29888.8,31355.8,57.671
527.818,80,33.3687,29901.3,31374.1,57.6562
527.918,80,28.0827,29913.5,31392.7,57.6414
528.018,80,27.5495,29924,31412.3,57.6265
528.118,80,29.6226,29934.3,31432,57.6117
528.218,80,25.2735,29945.3,31451.3,57.5969
528.318,80,26.186,29954.7,31471.4,57.5821
528.418,80,28.1315,29964.5,31491.4,57.5673
528.518,80,26.9576,29975,31511,57.5525
528.618,80,24.0139,29985.1,31530.8,57.5377
528.718,80,24.4001,29994.1,31551.1,57.5228
528.818,80,23.7665,30003.3,31571.3,57.508
528.918,80,23.2383,30012.3,31591.6,57.4932
529.018,80,23.135,30021,31612.1,57.4784
529.118,80,22.5698,30029.8,31632.5,57.4636
529.218,80,21.9952,30038.3,31653,57.4488
529.318,80,21.3838,30046.6,31673.6,57.4339
529.418,80,20.6374,30054.7,31694.3,57.4191
529.518,80,19.9139,30062.6,31715.1,57.4043
529.618,80,19.1816,30070.1,31736,57.3895
529.718,80,18.4318,30077.4,31757,57.3747
529.818,80,17.6886,30084.5,31778.1,57.3599
529.918,80,16.9182,30091.2,31799.3,57.3451
530.018,80,16.1099,30097.7,31820.5,57.3302
530.118,80,15.256,30103.8,31841.9,57.3154
530.218,80,14.3368,30109.7,31863.3,57.3006
530.318,80,13.3447,30115.2,31884.8,57.2858
530.418,80,12.2689,30120.3,31906.5,57.271
530.518,80,11.0924,30125,31928.2,57.2562
530.617,80,9.79713,30129.3,31950,57.2414
530.717,80,8.35273,30133.1,31971.9,57.2265
530.817,80,6.71313,30136.3,31993.9,57.2117
530.917,80,4.80898,30138.9,32015.9,57.1969
531.017,80,2.52522,30140.8,32038.1,57.1821
531.117,79.1142,8.11802,30141.8,32060.3,57.1674
531.217,78.2609,1.87906,30144.9,32082,57.153
531.317,76.2297,-16.7807,30145.6,32103.8,57.1388
531.417,74.2921,-22.5558,30139.5,32124,57.1251
531.517,72.4446,-77.8941,30131.6,32143.1,57.1117
531.617,70.6836,-276.325,30111.9,32147.3,57.0986
531.717,69.0058,1326.66,30131.4,32149.5,57.0858
531.817,67.408,511.563,30113.8,32141.9,57.0733
531.917,65.887,151.811,30122.7,32125.4,57.0611
532.017,64.4399,278.812,30131.4,32109.3,57.0492
532.117,63.0638,44.5991,30113.7,32112,57.0375
532.217,61.7557,72.8125,30126,32124.5,57.0261
532.317,60.5131,-172.164,30142.4,32129.6,57.0149
532.417,60.5633,-328.577,30140.1,32112.9,57.0036
532.517,60.63,-111.803,30148.8,32127.3,56.9924
532.617,60.7121,-30.2708,30133.2,32121,56.9812
532.717,60.8086,4.69855,30124.7,32135.6,56.9699
532.817,60.9187,25.9009,30126.1,32152.4,56.9586
532.917,61.0413,36.3155,30133.5,32167.6,56.9473
533.017,61.1757,59.5055,30143.5,32181.3,56.936
533.117,61.3209,59.2589,30158.2,32189.9,56.9246
533.217,61.4763,50.9259,30172.8,32198.6,56.9133
533.317,61.641,54.3143,30186.1,32209.4,56.9018
533.417,61.8143,49.3626,30200,32219.4,56.8904
533.517,61.9957,38.0093,30213,32230.6,56.8789
533.617,62.1843,41.8205,30223.6,32244.1,56.8674
533.717,62.3796,40.6987,30235.1,32257,56.8558
533.817,62.581,35.4826,30246.4,32270.1,56.8443
533.917,62.7879,39.9516,30256.5,32284.3,56.8326
534.017,62.9999,42.8816,30267.7,32297.7,56.821
534.117,63.2163,43.0817,30279.6,32310.5,56.8093
534.217,63.4368,46.657,30291.6,32323.3,56.7975
534.317,63.6608,44.89,30304.4,32335.4,56.7857
534.417,63.8879,44.8683,30316.9,32347.9,56.7739
534.517,64.1178,44.1672,30329.4,32360.5,56.762
534.617,64.3499,43.0788,30341.8,32373.3,56.7501
534.716,63.3541,34.8854,30354,32386.3,56.7384
534.816,62.4036,39.2436,30364.1,32400.8,56.7268
534.916,61.4968,25.7861,30375.1,32414.2,56.7154
535.016,60.632,18.921,30382.5,32429.6,56.7042
535.116,59.8076,30.1588,30388,32445.5,56.6931
535.216,59.022,34.7062,30396.3,32459.9,56.6822
535.316,58.2737,-450.551,30405.6,32473.4,56.6714
535.416,58.7914,403.069,30389.5,32473.2,56.6605
535.516,59.2997,209.463,30400.6,32485.1,56.6495
535.616,59.7987,135.116,30392.5,32470.8,56.6385
535.716,60.2884,89.5404,30404.2,32459,56.6273
535.816,60.769,84.5958,30421,32459.2,56.616
535.916,61.2405,69.6335,30437.8,32460.8,56.6047
536.016,61.7029,36.7497,30453.7,32466.7,56.5933
536.116,62.1563,38.159,30464,32480.4,56.5818
536.216,62.6008,38.409,30474.7,32494,56.5702
536.316,63.0365,47.0168,30485.5,32507.6,56.5585
536.416,63.4634,52.471,30498.3,32519.5,56.5467
536.516,63.8817,60.6697,30512.2,32530.3,56.5349
536.616,64.2914,57.1017,30527.7,32539,56.523
536.716,64.6927,70.5544,30542.7,32548.7,56.511
536.816,65.0856,62.43,30559.7,32554.7,56.499
536.916,65.4702,63.4385,30575.7,32563,56.4868
537.016,65.8467,59.8645,30591.9,32571.2,56.4747
537.116,66.2151,53.0396,30607.8,32580.3,56.4624
537.216,65.3455,52.4003,30622.5,32591.4,56.4503
537.316,64.5119,49.3314,30636.8,32602.5,56.4383
537.416,63.713,53.0606,30650.4,32614.2,56.4265
537.516,62.9475,63.6297,30664.6,32624.8,56.4149
537.616,62.2143,92.0803,30680.2,32632.6,56.4034
537.716,61.512,74.1619,30697.5,32631.9,56.392
537.816,60.8397,846.176,30714,32636.6,56.3807
537.916,60.1962,449.012,30727.6,32626.6,56.3696
538.016,59.5805,394.137,30744.3,32626.9,56.3585
538.116,58.5805,357.832,30753.6,32640.6,56.3477
538.216,57.5805,278.659,30753,32656.9,56.337
538.316,56.9916,296.06,30737.2,32659.3,56.3265
538.416,55.9916,254.865,30723,32666.2,56.3161
538.516,54.9916,142.39,30707.9,32662.2,56.3059
538.616,53.9916,144.099,30717.3,32650.1,56.2959
538.716,52.9916,173.538,30726.1,32637.9,56.2861
538.815,51.9916,107.528,30727.7,32623.3,56.2765
538.915,50.9916,221.496,30741.5,32618.9,56.267
539.015,50,206.302,30732.1,32608.3,56.2578
539.115,50,329.941,30725.9,32595.9,56.2485
539.215,50,286.878,30719,32607.9,56.2392
539.315,50,-1695.03,30705.7,32611.9,56.23
539.415,50,-729.463,30719.1,32608.3,56.2207
539.515,50,-269.24,30716.8,32622,56.2115
539.615,50,-183.535,30730.7,32621.9,56.2022
539.715,50,-102.244,30731.6,32608,56.193
539.815,50,-66.643,30718,32605.1,56.1837
539.915,50,1859.11,30705.3,32610.6,56.1744
540.015,50,-1014.82,30717.2,32617.7,56.1652
540.115,50,-428.632,30729.8,32623.5,56.1559
540.215,50,-202.295,30716.8,32628.6,56.1467
540.315,50,1808.64,30722.1,32615.7,56.1374
540.415,50,878.165,30724.2,32629.5,56.1281
540.515,50,434.093,30729.4,32616.6,56.1189
540.615,50,369.802,30742.7,32620.4,56.1096
540.715,50,280.378,30745.1,32634.1,56.1004
540.815,50,180.509,30731.4,32636.6,56.0911
540.915,50,247.851,30731.3,32622.7,56.0818
541.015,50,182.754,30718.4,32617.4,56.0726
541.115,50,176.051,30717.8,32603.6,56.0633
541.215,50,195.465,30718.7,32589.7,56.0541
541.315,50,260.247,30715,32576.3,56.0448
541.415,50,-1657.93,30701.3,32574,56.0355
541.515,50,-643.398,30709.9,32563,56.0263
541.615,50,-216.89,30723.4,32566.2,56.017
541.715,50,-99.8122,30731.7,32555.1,56.0078
541.815,50,-0.498537,30718,32552.8,55.9985
541.915,50,-41.0297,30717.9,32566.7,55.9892
542.015,50,-11.7516,30708.8,32577.1,55.98
542.115,50,-13.4495,30706,32590.7,55.9707
542.215,50,23.865,30702.7,32604.2,55.9615
542.315,50,-52.2847,30708.4,32616.9,55.9522
542.415,50,-90.9424,30697.4,32625.4,55.943
542.515,50,-53.7852,30683.5,32625.2,55.9337
542.615,50,-116.195,30672.3,32633.4,55.9244
542.715,50,1754.47,30659.8,32627.3,55.9152
542.815,50,802.716,30649.9,32637,55.9059
542.914,50,449.652,30663.7,32638.8,55.8967
543.014,50,-4.83349,30677.6,32638.9,55.8874
543.114,50,89.9261,30676.4,32652.7,55.8781
543.214,50,158.423,30690.3,32652.7,55.8689
543.314,50,293.629,30695.4,32639.8,55.8596
543.414,50,227.771,30682.7,32645.4,55.8504
543.514,50,213.519,30672.4,32636,55.8411
543.614,50,278.48,30664.7,32624.4,55.8318
543.714,50,229.862,30651,32626.5,55.8226
543.814,50,86.1761,30640.4,32617.5,55.8133
543.914,50,126.745,30654.2,32618.5,55.8041
544.014,50,156.987,30665.3,32610.2,55.7948
544.114,50,-128.737,30670.8,32597.4,55.7855
544.214,50,-229.473,30659.9,32588.7,55.7763
544.314,50,114.229,30670.5,32579.7,55.767
544.414,50,19.294,30683.2,32574,55.7578
544.514,50,73.6314,30687.8,32587.1,55.7485
544.614,50,-62.0352,30701.1,32591,55.7392
544.714,49.4368,-397.241,30688.8,32597.5,55.7301
544.814,50.1304,-370.679,30680.5,32608.4,55.7208
544.914,52.0129,281.091,30677.9,32622.1,55.7112
545.014,53.8124,169.757,30663.7,32624.9,55.7012
545.114,55.5319,125.274,30666.4,32610.2,55.6909
545.214,57.1744,106.831,30679,32601.3,55.6803
545.314,58.7428,96.5426,30694.2,32596.7,55.6695
545.414,60.2399,63.6176,30710.4,32594.8,55.6583
545.514,61.6685,47.5718,30725.4,32602.3,55.6469
545.614,63.0311,40.7451,30738,32613.8,55.6352
545.714,64.3303,53.0156,30749.5,32627.1,55.6233
545.814,65.5685,35.0728,30763.7,32637.8,55.6112
545.914,66.748,48.638,30774.2,32652.7,55.5988
546.014,67.8713,53.2144,30788.1,32665,55.5862
546.114,68.9404,54.0344,30803.2,32676.3,55.5735
546.214,69.9575,62.6065,30818.7,32687.5,55.5605
546.314,70.9246,58.0357,30836,32696.5,55.5474
546.414,71.8437,57.75,30852.7,32706.9,55.5341
546.514,71.4867,40.1672,30869.6,32717.5,55.5208
546.614,71.1294,20.9793,30882.4,32732.7,55.5077
546.714,70.772,0.572222,30889.5,32751.2,55.4946
546.814,70.4149,-44.298,30889.7,32770.8,55.4815
546.914,71.4149,-101.305,30876,32784.8,55.4683
547.013,72.4149,-338.401,30856.5,32780.9,55.4549
547.113,73.4149,1030.91,30863.9,32799.6,55.4413
547.213,74.4149,500.926,30848.5,32813,55.4275
547.313,75.4149,265.311,30861.6,32796.9,55.4135
547.413,76.4149,205.594,30840.7,32795.2,55.3994
547.513,77.4149,156.141,30831.5,32776.1,55.385
547.613,78.4149,143.843,30840.2,32756.4,55.3705
547.713,79.4149,143.996,30853.1,32738.8,55.3558
547.813,80,98.0844,30866,32721,55.341
547.913,80,113.094,30888,32717.9,55.3262
548.013,80,124.644,30908.5,32709.1,55.3114
548.113,80,129.885,30926.8,32696.5,55.2966
548.213,80,157.71,30943.8,32682.3,55.2817
548.313,80,169.022,30952.2,32661.7,55.2669
548.413,80,174.103,30956.5,32639.9,55.2521
548.513,79.6436,155.563,30958.8,32617.8,55.2374
548.613,79.2881,172.712,30967.9,32597.6,55.2227
548.713,77.7243,159.931,30970.7,32575.8,55.2083
548.813,76.225,137.67,30978.1,32555.5,55.1942
548.913,74.788,157.071,30992.4,32539.9,55.1803
549.013,73.411,123.029,31000.5,32520.7,55.1667
549.113,72.0918,134.328,31017.6,32509.6,55.1534
549.213,70.8284,-1090.24,31031.9,32495.6,55.1403
549.313,69.6186,-320.349,31028.4,32515,55.1274
549.413,68.4606,-133.686,31040.7,32529.9,55.1147
549.513,67.3525,-100.483,31027,32516.7,55.1022
549.613,66.2924,-111.138,31008.6,32513.3,55.0899
549.713,65.2786,-55.9705,30991.4,32506.7,55.0779
549.813,64.3093,-37.5579,30976.4,32516.8,55.0659
549.913,63.3829,71.9451,30965.5,32531,55.0542
550.013,62.4977,26.4752,30982.2,32536.5,55.0426
550.113,61.6523,289.837,30990,32552,55.0312
550.213,60.8451,350.15,30973.9,32557.8,55.02
550.313,60.0747,-102.226,30971,32574.5,55.0088
550.413,59.3397,720.6,30954.7,32570.9,54.9978
550.513,58.3397,298.004,30954.8,32587.4,54.987
550.613,57.3397,278.528,30940.5,32595,54.9764
550.713,56.3397,103.586,30924.8,32597.4,54.966
550.813,55.3397,175.967,30940,32593.7,54.9557
550.913,54.3397,125.157,30941.1,32578.4,54.9457
