dt,Vitesse,Orientation,batterie
555.012,50,-85.21,0
555.112,50,-85.21,0
555.211,50,244.328,0
555.311,50,-85.3656,0
555.411,50,-85.3656,0
555.511,50,239.983,0
555.611,50,226.67,0
555.711,50,231.71,0
555.811,50,243.355,0
555.911,50,256.324,0
556.011,50,256.324,0
556.111,50,236.17,0
556.211,50,223.049,0
556.311,50,211.172,0
556.411,50,197.558,0
556.511,50,213.012,0
556.611,50,226.877,0
556.711,50,235.65,0
556.811,50,238.789,0
556.911,50,242.646,0
557.011,50,233.848,0
557.111,50,220.946,0
557.211,50,208.068,0
557.311,50,188.074,0
557.411,50,194.738,0
557.511,50,249.678,0
557.611,50,262.841,0
557.711,50,262.841,0
557.811,50,249.724,0
557.911,50,-85.5311,0
558.011,50,264.381,0
558.111,50,255.554,0
558.211,50,-89.9107,0
558.311,50,-76.5036,0
558.411,50,-67.515,0
558.511,50,-56.9579,0
558.611,50,-50.2026,0
558.711,50,-50.2026,0
558.811,50,-41.6082,0
558.911,50,-44.0932,0
559.011,50,-57.4473,0
559.111,50,-71.8873,0
559.211,50,-83.0847,0
559.31,50,264.086,0
559.41,50,256.646,0
559.51,50,260.097,0
559.61,50,-88.6035,0
559.71,50,255.305,0
559.81,50,-87.938,0
559.91,50,-87.938,0
560.01,50,-75.7887,0
560.11,50,-56.8728,0
560.21,50,-46.9088,0
560.31,50,-46.9088,0
560.41,50,-34.1375,0
560.51,50,-41.4767,0
560.61,50,-41.4767,0
560.71,50,-50.7597,0
560.81,50,-66.0229,0
560.91,50,-73.9479,0
561.01,50,-73.9479,0
561.11,50,-83.0388,0
561.21,50,-82.3863,0
561.31,50,-75.7382,0
561.41,50,-75.7382,0
561.51,50,-73.9167,0
561.61,50,249.227,0
561.71,80,122.717,0
561.81,80,122.717,0
561.91,80,125.503,0
562.01,80,128.433,0
562.11,80,126.655,0
562.21,80,126.655,0
562.31,80,126.627,0
562.41,80,124.899,0
562.51,80,126.256,0
562.61,80,126.256,0
562.71,80,128.055,0
562.81,50,135.607,0
562.91,50,140.271,0
563.01,50,140.271,0
563.11,50,147.939,0
563.21,50,155.226,0
563.31,50,136.921,0
563.409,50,136.921,0
563.509,50,41.2342,0
563.609,50,34.3565,0
563.709,50,27.8452,0
563.809,50,11.4042,0
563.909,50,29.0124,0
564.009,50,29.0124,0
564.109,50,35.1767,0
564.209,50,43.3526,0
564.309,50,43.3526,0
564.409,50,30.2424,0
564.509,50,13.6956,0
564.609,50,-5.37541,0
564.709,50,-5.37541,0
564.809,50,-24.1554,0
564.909,50,-31.2704,0
565.009,50,21.2093,0
565.109,50,50.741,0
565.209,50,50.741,0
565.309,50,68.2739,0
565.409,50,69.3296,0
565.509,50,69.3296,0
565.609,50,76.1693,0
565.709,50,57.7082,0
565.809,50,48.1141,0
565.909,50,48.1141,0
566.009,50,39.8349,0
566.109,50,36.7023,0
566.209,50,50.0418,0
566.309,50,59.3735,0
566.409,50,59.3735,0
566.509,50,80.1802,0
566.609,50,103.122,0
566.709,50,63.21,0
566.809,50,31.7477,0
566.909,50,8.91509,0
567.009,50,29.9396,0
567.109,50,52.1381,0
567.209,50,52.1381,0
567.309,50,36.3748,0
567.409,50,29.7873,0
567.508,50,29.7873,0
567.608,50,21.4555,0
567.708,50,13.6962,0
567.808,50,24.4387,0
567.908,50,24.4387,0
568.008,50,68.3716,0
568.108,50,106.325,0
568.208,50,106.325,0
568.308,50,144.294,0
568.408,50,153.227,0
568.508,50,153.227,0
568.608,50,146.286,0
568.708,50,146.286,0
568.808,50,139.481,0
568.908,50,126.006,0
569.008,50,126.006,0
569.108,50,139.035,0
569.208,50,191.941,0
569.308,50,202.043,0
569.408,50,202.043,0
569.508,50,220.28,0
569.608,50,244.917,0
569.708,50,226.906,0
569.808,50,226.906,0
569.908,50,223.04,0
570.008,50,196.941,0
570.108,50,203.304,0
570.208,50,218.691,0
570.308,50,218.691,0
570.408,50,240.573,0
570.508,50,267.063,0
570.608,50,-78.7016,0
570.708,50,-35.1876,0
570.808,50,-16.1729,0
570.908,50,100.127,0
571.008,50,77.7539,0
571.108,50,81.5205,0
571.208,50,85.2688,0
571.308,50,83.5998,0
571.408,50,74.4101,0
571.508,50,64.7753,0
571.607,50,64.7753,0
571.707,50,46.8354,0
571.807,50,48.306,0
571.907,50,48.306,0
572.007,50,65.4215,0
572.107,50,88.4502,0
572.207,50,111.851,0
572.307,50,111.851,0
572.407,50,139.008,0
572.507,50,90.5326,0
572.607,50,93.4023,0
572.707,50,93.4023,0
572.807,50,80.7812,0
572.907,50,86.3003,0
573.007,50,86.3003,0
573.107,50,105.974,0
573.207,50,124.226,0
573.307,50,124.226,0
573.407,50,138.722,0
573.507,50,136.035,0
573.607,50,105.262,0
573.707,50,73.2174,0
573.807,50,73.2174,0
573.907,50,60.2519,0
574.007,50,60.1932,0
574.107,50,60.1932,0
574.207,50,73.0006,0
574.307,50,88.4842,0
574.407,50,103.763,0
574.507,50,103.763,0
574.607,50,120.105,0
574.707,50,80.9332,0
574.807,50,64.7194,0
574.907,50,64.7194,0
575.007,50,42.9304,0
575.107,50,53.8789,0
575.207,50,64.8392,0
575.307,50,75.8861,0
575.407,50,82.2297,0
575.507,50,82.2297,0
575.607,50,86.9329,0
575.706,50,57.9123,0
575.806,50,40.1955,0
575.906,50,40.1955,0
576.006,50,22.4838,0
576.106,50,5.52541,0
576.206,50,38.5322,0
576.306,50,52.2456,0
576.406,50,66.8674,0
576.506,50,70.2077,0
576.606,50,57.2662,0
576.706,50,46.5923,0
576.806,50,40.2994,0
576.906,50,30.7657,0
577.006,50,31.0161,0
577.106,50,39.6839,0
577.206,50,50.9581,0
577.306,50,66.9658,0
577.406,50,81.8929,0
577.506,50,82.4102,0
577.606,50,53.5316,0
577.706,50,29.6206,0
577.806,50,25.2784,0
577.906,50,9.44245,0
578.006,50,25.8417,0
578.106,50,33.676,0
578.206,50,47.6793,0
578.306,50,56.471,0
578.406,50,56.471,0
578.506,50,40.4653,0
578.606,50,24.6108,0
578.706,50,24.6108,0
578.806,50,11.9016,0
578.906,50,-2.12512,0
579.006,50,20.1082,0
579.106,50,32.3742,0
579.206,50,32.3742,0
579.306,50,72.2672,0
579.406,50,72.2672,0
579.506,50,60.2549,0
579.606,50,2.76399,0
579.706,50,38.471,0
579.805,50,38.471,0
579.905,50,16.4657,0
580.005,50,-31.3114,0
580.105,50,-48.3184,0
580.205,50,-64.6302,0
580.305,50,-63.8389,0
580.405,50,-73.0772,0
580.505,50,-63.238,0
580.605,50,-63.238,0
580.705,50,-43.4459,0
580.805,50,-28.655,0
580.905,50,-34.7251,0
581.005,50,-34.7251,0
581.105,50,-63.246,0
581.205,50,-66.9892,0
581.305,50,-84.7547,0
581.405,50,256.782,0
581.505,50,256.782,0
581.605,50,-71.8646,0
581.705,50,-45.6035,0
581.805,50,-45.6035,0
581.905,50,-64.7993,0
582.005,50,-61.3714,0
582.105,50,-55.2453,0
582.205,50,-55.2453,0
582.305,50,-37.9964,0
582.405,50,-26.0497,0
582.505,50,-26.0497,0
582.605,50,-27.6513,0
582.705,50,-59.4678,0
582.805,50,-72.2723,0
582.905,50,-72.2723,0
583.005,50,269.398,0
583.105,50,269.391,0
583.205,50,269.391,0
583.305,50,-61.3208,0
583.405,50,-87.6299,0
583.505,50,-87.6299,0
583.605,50,-65.3589,0
583.705,50,-67.2046,0
583.805,50,-67.2046,0
583.904,50,-65.0585,0
584.004,50,223.888,0
584.104,50,174.083,0
584.204,50,155.67,0
584.304,50,153.074,0
584.404,50,153.074,0
584.504,50,191.787,0
584.604,50,207.54,0
584.704,50,255.457,0
584.804,50,255.457,0
584.904,50,-83.6618,0
585.004,50,215.314,0
585.104,50,247.055,0
585.204,50,247.055,0
585.304,50,216.184,0
585.404,50,-60.8284,0
585.504,50,17.9936,0
585.604,50,17.9936,0
585.704,50,14.8506,0
585.804,50,1.855,0
585.904,50,-4.04253,0
586.004,50,-4.04253,0
586.104,50,13.3463,0
586.204,50,30.5475,0
586.304,50,30.5475,0
586.404,50,47.9232,0
586.504,50,51.3621,0
586.604,50,51.3621,0
586.704,50,5.30714,0
586.804,50,5.30714,0
586.904,50,-20.0106,0
587.004,50,-35.2213,0
587.104,50,-35.2213,0
587.204,50,-30.4565,0
587.304,50,-13.1594,0
587.404,50,-6.17437,0
587.504,50,-6.17437,0
587.604,50,7.1317,0
587.704,50,-6.50227,0
587.804,50,-20.3767,0
587.904,50,-20.3767,0
588.003,50,-33.4546,0
588.103,50,-44.2778,0
588.203,50,-49.3001,0
588.303,50,-36.3644,0
588.403,50,1.63285,0
588.503,50,1.63285,0
588.603,50,32.4111,0
588.703,50,71.5787,0
588.803,50,71.5787,0
588.903,50,55.8625,0
589.003,50,37.0091,0
589.103,50,35.9514,0
589.203,50,40.1779,0
589.303,50,48.6064,0
589.403,50,48.6064,0
589.503,50,66.7567,0
589.603,50,105.08,0
589.703,50,118.833,0
589.803,50,118.833,0
589.903,0,196.104,0
590.003,0,196.104,0
590.103,0,196.104,0
590.203,0,196.104,0
590.303,0,196.104,0
590.403,0,196.104,0
590.503,0,196.104,0
590.603,0,196.104,0
590.703,0,196.104,0
590.803,0,196.104,0
590.903,0,196.104,0
591.003,0,196.104,0
591.103,0,196.104,0
591.203,0,196.104,0
591.303,0,196.104,0
591.403,80,8.70683,0
591.503,80,8.70683,0
591.603,80,8.44499,0
591.703,80,8.44499,0
591.803,80,8.32556,0
591.903,80,8.40804,0
592.003,80,8.40804,0
592.102,80,8.86741,0
592.202,80,8.93674,0
592.302,80,8.93674,0
592.402,80,8.90318,0
592.502,80,8.70914,0
592.602,80,8.58744,0
592.702,80,8.46393,0
592.802,80,8.33911,0
592.902,80,8.21911,0
593.002,80,8.09706,0
593.102,80,8.09706,0
593.202,80,7.84721,0
593.302,80,7.71928,0
593.402,80,7.58955,0
593.502,80,7.45156,0
593.602,80,7.45156,0
593.702,80,7.32205,0
593.802,80,7.18919,0
593.902,80,7.05413,0
594.002,80,6.77182,0
594.102,80,6.62808,0
594.202,80,6.62808,0
594.302,80,6.48475,0
594.402,80,6.20619,0
594.502,80,6.06609,0
594.602,80,5.91225,0
594.702,80,5.91225,0
594.802,80,5.61905,0
594.902,80,5.47101,0
595.002,80,5.47101,0
595.102,80,5.32003,0
595.202,80,5.00343,0
595.302,80,4.84691,0
595.402,80,4.67322,0
595.502,80,4.50354,0
595.602,80,4.35109,0
595.702,80,4.35109,0
595.802,80,4.03149,0
595.902,80,3.8696,0
596.002,80,3.8696,0
596.102,80,3.70508,0
596.201,80,3.36499,0
596.301,80,3.20111,0
596.401,80,3.01683,0
596.501,80,3.01683,0
596.601,80,2.68311,0
596.701,80,2.51758,0
596.801,80,2.51758,0
596.901,80,2.15762,0
597.001,80,1.99288,0
597.101,80,1.99288,0
597.201,80,1.62128,0
597.301,80,1.4546,0
597.401,80,1.4546,0
597.501,80,1.07066,0
597.601,80,0.899607,0
597.701,80,0.899607,0
597.801,80,0.499668,0
597.901,80,0.322866,0
598.001,80,0.322866,0
598.101,80,-0.0967654,0
598.201,80,-0.280495,0
598.301,80,-0.280495,0
598.401,80,-0.724489,0
598.501,80,-0.916698,0
598.601,80,-1.12947,0
598.701,80,-1.39139,0
598.801,80,-1.59408,0
598.901,80,-1.82178,0
599.001,80,-2.06118,0
599.101,80,-2.29974,0
599.201,80,-2.55639,0
599.301,80,-2.82194,0
599.401,80,-3.09556,0
599.501,80,-3.38083,0
599.601,80,-3.67513,0
599.701,80,-3.67513,0
599.801,80,-4.29905,0
599.901,80,-4.63209,0
600.001,80,-4.63209,0
600.101,80,-4.98256,0
600.201,80,-5.81101,0
600.3,80,-6.20758,0
600.4,80,-6.82688,0
600.5,80,-6.82688,0
600.6,80,-7.80846,0
600.7,80,-8.34075,0
600.8,80,-8.34075,0
600.9,80,-9.96296,0
601,80,-10.6359,0
601.1,80,-10.6359,0
601.2,50,-14.392,0
601.3,50,-15.8104,0
601.4,50,-15.8104,0
601.5,80,40.0035,0
601.6,80,41.3723,0
601.7,80,41.3723,0
601.8,80,44.0001,0
601.9,80,45.4469,0
602,80,45.4469,0
602.1,80,43.0437,0
602.2,80,42.3687,0
602.3,80,42.3687,0
602.4,80,41.8473,0
602.5,80,42.2744,0
602.6,80,42.2744,0
602.7,80,43.0229,0
602.8,80,43.4074,0
602.9,80,43.4074,0
603,80,43.9464,0
603.1,80,44.1002,0
603.2,80,44.1002,0
603.3,80,44.508,0
603.4,80,44.6824,0
603.5,80,44.6824,0
603.6,80,45.2021,0
603.7,80,45.4371,0
603.8,80,45.4371,0
603.9,80,46.0532,0
604,80,46.3001,0
604.1,80,46.3001,0
604.2,80,46.9824,0
604.299,80,47.2402,0
604.399,80,47.5658,0
604.499,80,48.04,0
604.599,80,48.3342,0
604.699,80,48.7329,0
604.799,80,49.1799,0
604.899,80,49.6019,0
604.999,80,50.1499,0
605.099,80,50.7548,0
605.199,80,51.4249,0
605.299,80,52.2529,0
605.399,80,53.195,0
605.499,50,54.3544,0
605.599,50,55.9507,0
605.699,50,58.3879,0
605.799,50,64.8537,0
605.899,50,207.521,0
605.999,80,52.0401,0
606.099,80,51.9821,0
606.199,80,51.8305,0
606.299,80,51.5975,0
606.399,80,51.8322,0
606.499,80,51.7746,0
606.599,80,52.0155,0
606.699,80,52.1715,0
606.799,80,52.2487,0
606.899,80,52.2952,0
606.999,80,52.3215,0
607.099,80,52.3215,0
607.199,80,52.3584,0
607.299,80,52.376,0
607.399,80,52.376,0
607.499,80,52.4123,0
607.599,80,52.4301,0
607.699,80,52.4301,0
607.799,80,52.4659,0
607.899,80,52.483,0
607.999,80,52.483,0
608.099,80,52.5176,0
608.199,80,52.5342,0
608.299,80,52.5342,0
608.398,80,52.5677,0
608.498,80,52.5837,0
608.598,80,52.5837,0
608.698,80,52.616,0
608.798,80,52.6315,0
608.898,80,52.6315,0
608.998,80,52.6627,0
609.098,80,52.6777,0
609.198,80,52.6926,0
609.298,80,52.7079,0
609.398,80,52.7224,0
609.498,80,52.7368,0
609.598,80,52.7512,0
609.698,80,52.7654,0
609.798,80,52.7794,0
609.898,80,52.7934,0
609.998,80,52.8071,0
610.098,80,52.8071,0
610.198,80,52.8342,0
610.298,80,52.8475,0
610.398,80,52.8475,0
610.498,80,52.8741,0
610.598,80,52.8868,0
610.698,80,52.8868,0
610.798,80,52.9125,0
610.898,80,52.9247,0
610.998,80,52.9247,0
611.098,80,52.9495,0
611.198,80,52.9614,0
611.298,80,52.9614,0
611.398,80,52.9733,0
611.498,80,52.997,0
611.598,80,53.0085,0
611.698,80,53.0203,0
611.798,80,53.0318,0
611.898,80,53.0428,0
611.998,80,53.0428,0
612.098,80,53.0538,0
612.198,80,53.0756,0
612.298,80,53.0864,0
612.398,80,53.0975,0
612.497,80,53.1082,0
612.597,80,53.1184,0
612.697,80,53.1287,0
612.797,80,53.1389,0
612.897,80,53.149,0
612.997,80,53.1591,0
613.097,80,53.169,0
613.197,80,53.1789,0
613.297,80,53.1886,0
613.397,80,53.1983,0
613.497,80,53.2079,0
613.597,80,53.2174,0
613.697,80,53.2268,0
613.797,80,53.2361,0
613.897,80,53.2453,0
613.997,80,53.2544,0
614.097,80,53.2635,0
614.197,80,53.2724,0
614.297,80,53.2813,0
614.397,80,53.2901,0
614.497,80,53.2988,0
614.597,80,53.3074,0
614.697,80,53.316,0
614.797,80,53.3244,0
614.897,80,53.3244,0
614.997,80,53.3412,0
615.097,80,53.3494,0
615.197,80,53.3494,0
615.297,80,53.366,0
615.397,80,53.3739,0
615.497,80,53.3739,0
615.597,80,53.39,0
615.697,80,53.3976,0
615.797,80,53.4053,0
615.897,80,53.4133,0
615.997,80,53.4208,0
616.097,80,53.4283,0
616.197,80,53.4357,0
616.297,80,53.4432,0
616.397,80,53.4506,0
616.497,80,53.4579,0
616.596,80,53.4651,0
616.696,80,53.4724,0
616.796,80,53.4795,0
616.896,80,53.4866,0
616.996,80,53.4937,0
617.096,80,53.5006,0
617.196,80,53.5076,0
617.296,80,53.5145,0
617.396,80,53.5213,0
617.496,80,53.5281,0
617.596,80,53.5348,0
617.696,80,53.5415,0
617.796,80,53.5481,0
617.896,80,53.5547,0
617.996,80,53.5613,0
618.096,80,53.5678,0
618.196,80,53.5742,0
618.296,80,53.5807,0
618.396,80,53.587,0
618.496,80,53.5934,0
618.596,80,53.5996,0
618.696,80,53.6059,0
618.796,80,53.6121,0
618.896,80,53.6121,0
618.996,80,53.6244,0
619.096,80,53.6305,0
619.196,80,53.6305,0
619.296,80,53.6429,0
619.396,80,53.6487,0
619.496,80,53.6487,0
619.596,80,53.6609,0
619.696,80,53.6666,0
619.796,80,53.6723,0
619.896,80,53.6785,0
619.996,80,53.6841,0
620.096,80,53.6898,0
620.196,80,53.6955,0
620.296,80,53.7012,0
620.396,80,53.7069,0
620.496,80,53.7126,0
620.596,80,53.7182,0
620.695,80,53.7182,0
620.795,80,53.7239,0
620.895,80,53.7351,0
620.995,80,53.7406,0
621.095,80,53.7465,0
621.195,80,53.7522,0
621.295,80,53.7575,0
621.395,80,53.7628,0
621.495,80,53.7682,0
621.595,80,53.7736,0
621.695,80,53.7791,0
621.795,80,53.7791,0
621.895,80,53.7845,0
621.995,80,53.7953,0
622.095,80,53.8007,0
622.195,80,53.8065,0
622.295,80,53.8121,0
622.395,80,53.8172,0
622.495,80,53.8224,0
622.595,80,53.8277,0
622.695,80,53.833,0
622.795,80,53.8384,0
622.895,80,53.8437,0
622.995,80,53.8491,0
623.095,80,53.8544,0
623.195,80,53.8598,0
623.295,80,53.8651,0
623.395,80,53.8705,0
623.495,80,53.8759,0
623.595,80,53.8812,0
623.695,80,53.8866,0
623.795,80,53.892,0
623.895,80,53.8974,0
623.995,80,53.9028,0
624.095,80,53.9083,0
624.195,80,53.9137,0
624.295,80,53.9192,0
624.395,80,53.9247,0
624.495,80,53.9302,0
624.595,80,53.9357,0
624.695,80,53.9357,0
624.794,80,53.9469,0
624.894,80,53.9525,0
624.994,80,53.9525,0
625.094,80,53.9582,0
625.194,80,53.97,0
625.294,80,53.9757,0
625.394,80,53.9821,0
625.494,80,53.9884,0
625.594,80,53.9938,0
625.694,80,53.9996,0
625.794,80,54.0055,0
625.894,80,54.0115,0
625.994,80,54.0177,0
626.094,80,54.024,0
626.194,80,54.0304,0
626.294,80,54.0369,0
626.394,80,54.0435,0
626.494,80,54.0435,0
626.594,80,54.0501,0
626.694,80,54.0638,0
626.794,80,54.0708,0
626.894,80,54.0792,0
626.994,80,54.0871,0
627.094,80,54.0937,0
627.194,80,54.101,0
627.294,80,54.1084,0
627.394,80,54.1161,0
627.494,80,54.1243,0
627.594,80,54.1243,0
627.694,80,54.1418,0
627.794,80,54.151,0
627.894,80,54.151,0
627.994,80,54.1726,0
628.094,80,54.1816,0
628.194,80,54.1816,0
628.294,80,54.2056,0
628.394,80,54.2147,0
628.494,80,54.2147,0
628.594,80,54.2434,0
628.694,80,54.2539,0
628.794,80,54.2539,0
628.893,80,54.2683,0
628.993,80,54.3035,0
629.093,80,54.3225,0
629.193,80,54.3559,0
629.293,80,54.3913,0
629.393,80,54.4118,0
629.493,80,54.4118,0
629.593,50,54.4726,0
629.693,50,54.4964,0
629.793,50,54.4964,0
629.893,80,64.1308,0
629.993,80,64.1758,0
630.093,80,64.1758,0
630.193,80,64.2699,0
630.293,80,64.0754,0
630.393,80,63.9921,0
630.493,80,63.964,0
630.593,80,63.957,0
630.693,80,63.967,0
630.793,80,63.9814,0
630.893,80,63.9962,0
630.993,80,64.0106,0
631.093,80,64.0242,0
631.193,80,64.0373,0
631.293,80,64.05,0
631.393,80,64.0626,0
631.493,80,64.0751,0
631.593,80,64.0874,0
631.693,80,64.0996,0
631.793,80,64.1117,0
631.893,80,64.1237,0
631.993,80,64.1355,0
632.093,80,64.1472,0
632.193,80,64.1588,0
632.293,80,64.1703,0
632.393,80,64.1817,0
632.493,80,64.1929,0
632.593,80,64.2041,0
632.693,80,64.2151,0
632.793,80,64.226,0
632.893,80,64.2369,0
632.992,80,64.2476,0
633.092,80,64.2582,0
633.192,80,64.2687,0
633.292,80,64.2791,0
633.392,80,64.2894,0
633.492,80,64.2996,0
633.592,80,64.3097,0
633.692,80,64.3197,0
633.792,80,64.3296,0
633.892,80,64.3394,0
633.992,80,64.3491,0
634.092,80,64.3588,0
634.192,80,64.3683,0
634.292,80,64.3683,0
634.392,80,64.3871,0
634.492,80,64.3964,0
634.592,80,64.3964,0
634.692,80,64.4056,0
634.792,80,64.424,0
634.892,80,64.4328,0
634.992,80,64.442,0
635.092,80,64.451,0
635.192,80,64.4595,0
635.292,80,64.4595,0
635.392,80,64.468,0
635.492,80,64.485,0
635.592,80,64.4934,0
635.692,80,64.5021,0
635.792,80,64.5106,0
635.892,80,64.5185,0
635.992,80,64.5266,0
636.092,80,64.5346,0
636.192,80,64.5426,0
636.292,80,64.5506,0
636.392,80,64.5584,0
636.492,80,64.5663,0
636.592,80,64.574,0
636.692,80,64.5817,0
636.792,80,64.5894,0
636.892,80,64.597,0
636.992,80,64.6045,0
637.091,80,64.612,0
637.191,80,64.612,0
637.291,80,64.6194,0
637.391,80,64.634,0
637.491,80,64.6413,0
637.591,80,64.6488,0
637.691,80,64.6561,0
637.791,80,64.663,0
637.891,80,64.67,0
637.991,80,64.6769,0
638.091,80,64.6838,0
638.191,80,64.6907,0
638.291,80,64.6976,0
638.391,80,64.7044,0
638.491,80,64.7112,0
638.591,80,64.7179,0
638.691,80,64.7246,0
638.791,80,64.7313,0
638.891,80,64.7379,0
638.991,80,64.7445,0
639.091,80,64.7445,0
639.191,80,64.7575,0
639.291,80,64.7639,0
639.391,80,64.7639,0
639.491,80,64.7704,0
639.591,80,64.7833,0
639.691,80,64.7895,0
639.791,80,64.7961,0
639.891,80,64.8026,0
639.991,80,64.8085,0
640.091,80,64.8146,0
640.191,80,64.8207,0
640.291,80,64.8268,0
640.391,80,64.8329,0
640.491,80,64.839,0
640.591,80,64.8451,0
640.691,80,64.8512,0
640.791,80,64.8572,0
640.891,80,64.8632,0
640.991,80,64.8692,0
641.091,80,64.8751,0
641.19,80,64.8811,0
641.29,80,64.887,0
641.39,80,64.8929,0
641.49,80,64.8988,0
641.59,80,64.9046,0
641.69,80,64.9105,0
641.79,80,64.9163,0
641.89,80,64.9222,0
641.99,80,64.928,0
642.09,80,64.928,0
642.19,80,64.9396,0
642.29,80,64.9454,0
642.39,80,64.9454,0
642.49,80,64.9574,0
642.59,80,64.963,0
642.69,80,64.963,0
642.79,80,64.9687,0
642.89,80,64.9804,0
642.99,80,64.9804,0
643.09,80,64.9923,0
643.19,80,64.9983,0
643.29,80,64.9983,0
643.39,80,65.0037,0
643.49,80,65.0154,0
643.59,80,65.0154,0
643.69,80,65.0273,0
643.79,80,65.0334,0
643.89,80,65.0334,0
643.99,80,65.0452,0
644.09,80,65.0507,0
644.19,80,65.0507,0
644.29,80,65.0629,0
644.39,80,65.0686,0
644.49,80,65.0686,0
644.59,80,65.0811,0
644.69,80,65.0868,0
644.79,80,65.0868,0
644.89,80,65.0996,0
644.99,80,65.1053,0
645.09,80,65.1053,0
645.19,80,65.1114,0
645.289,80,65.1243,0
645.389,80,65.1243,0
645.489,80,65.1378,0
645.589,80,65.1447,0
645.689,80,65.1447,0
645.789,80,65.158,0
645.889,80,65.1641,0
645.989,80,65.1706,0
646.089,80,65.1784,0
646.189,80,65.1849,0
646.289,80,65.1918,0
646.389,80,65.1991,0
646.489,80,65.2063,0
646.589,80,65.2063,0
646.689,80,65.2216,0
646.789,80,65.2294,0
646.889,80,65.2294,0
646.989,80,65.2374,0
647.089,80,65.2547,0
647.189,80,65.2629,0
647.289,80,65.2734,0
647.389,80,65.2834,0
647.489,80,65.2912,0
647.589,80,65.3003,0
647.689,80,65.3096,0
647.789,80,65.3096,0
647.889,80,65.3301,0
647.989,80,65.3414,0
648.089,80,65.3414,0
648.189,80,65.3694,0
648.289,80,65.3809,0
648.389,80,65.3809,0
648.489,80,65.4134,0
648.589,80,65.4247,0
648.689,80,65.4247,0
648.789,80,65.4654,0
648.889,80,65.4786,0
648.989,80,65.4786,0
649.089,80,65.5391,0
649.189,80,65.5565,0
649.289,80,65.5565,0
649.388,50,65.6722,0
649.488,50,65.6975,0
649.588,50,65.6975,0
649.688,50,66.3741,0
649.788,50,244.912,0
649.888,80,23.3696,0
649.988,80,21.2186,0
650.088,80,21.2186,0
650.188,80,21.1874,0
650.288,80,19.5373,0
650.388,80,19.5373,0
650.488,80,16.5269,0
650.588,80,21.3809,0
650.688,80,22.4485,0
650.788,80,22.6284,0
650.888,80,23.4025,0
650.988,80,21.8886,0
651.088,80,20.3999,0
651.188,80,19.1177,0
651.288,80,17.615,0
651.388,80,16.8176,0
651.488,80,16.3693,0
651.588,80,16.3693,0
651.688,80,16.0215,0
651.788,80,15.4742,0
651.888,80,14.6829,0
651.988,80,14.6829,0
652.088,50,13.2299,0
652.188,50,9.25204,0
652.288,50,6.53665,0
652.388,50,6.53665,0
652.488,50,-6.59936,0
652.588,50,-12.087,0
652.688,50,250.908,0
652.788,50,250.908,0
652.888,80,35.3884,0
652.988,80,36.4101,0
653.088,80,36.7769,0
653.188,80,36.7769,0
653.288,80,37.6767,0
653.388,80,37.6767,0
653.487,80,37.819,0
653.587,80,38.2808,0
653.687,80,38.443,0
653.787,80,38.4933,0
653.887,80,38.4933,0
653.987,80,38.4858,0
654.087,80,38.4326,0
654.187,80,38.321,0
654.287,80,38.321,0
654.387,80,38.271,0
654.487,80,38.1776,0
654.587,80,38.1776,0
654.687,80,38.0928,0
654.787,80,38.0485,0
654.887,80,38.0075,0
654.987,80,38.0075,0
655.087,80,37.9181,0
655.187,80,37.8736,0
655.287,80,37.8736,0
655.387,80,37.7779,0
655.487,80,37.7332,0
655.587,80,37.6868,0
655.687,80,37.6353,0
655.787,80,37.5897,0
655.887,80,37.5415,0
655.987,80,37.4918,0
656.087,80,37.4414,0
656.187,80,37.3895,0
656.287,80,37.3365,0
656.387,80,37.2825,0
656.487,80,37.2275,0
656.587,80,37.1714,0
656.687,80,37.1142,0
656.787,80,37.0566,0
656.887,80,36.9984,0
656.987,80,36.9397,0
657.087,80,36.8804,0
657.187,80,36.8203,0
657.287,80,36.7595,0
657.387,80,36.6978,0
657.487,80,36.6978,0
657.586,80,36.5714,0
657.686,80,36.5065,0
657.786,80,36.5065,0
657.886,80,36.362,0
657.986,80,36.2989,0
658.086,80,36.2989,0
658.186,80,36.2312,0
658.286,80,36.0831,0
658.386,80,36.0108,0
658.486,80,35.9191,0
658.586,80,35.9191,0
658.686,80,35.7607,0
658.786,80,35.6806,0
658.886,80,35.6806,0
658.986,80,35.4884,0
659.086,80,35.4055,0
659.186,80,35.4055,0
659.286,80,35.3108,0
659.386,80,35.0918,0
659.486,80,34.9828,0
659.586,80,34.8242,0
659.686,80,34.8242,0
659.786,80,34.5633,0
